result_no	generate_no	skill_id	
51	0	1276
51	0	1277
51	0	1278
51	0	1279
51	0	128
51	0	1280
51	0	1281
51	0	1282
51	0	1283
51	0	1284
51	0	1285
51	0	1286
51	0	1287
51	0	1288
51	0	1289
51	0	129
51	0	1290
51	0	1291
51	0	1292
51	0	1293
51	0	1294
51	0	1295
51	0	1296
51	0	1297
51	0	1298
51	0	1299
51	0	13
51	0	130
51	0	1300
51	0	1301
51	0	1302
51	0	1303
51	0	1304
51	0	1305
51	0	1306
51	0	1307
51	0	1308
51	0	1309
51	0	131
51	0	1310
51	0	1311
51	0	1312
51	0	1313
51	0	1314
51	0	1315
51	0	1316
51	0	1317
51	0	1318
51	0	1319
51	0	132
51	0	1320
51	0	1321
51	0	1322
51	0	1323
51	0	1324
51	0	1325
51	0	1326
51	0	1327
51	0	1328
51	0	1329
51	0	133
51	0	1330
51	0	1331
51	0	1332
51	0	1333
51	0	1334
51	0	1335
51	0	1336
51	0	1337
51	0	1338
51	0	1339
51	0	134
51	0	1340
51	0	1341
51	0	1342
51	0	1343
51	0	1344
51	0	1345
51	0	1346
51	0	1347
51	0	1348
51	0	1349
51	0	135
51	0	1350
51	0	1351
51	0	1352
51	0	1353
51	0	1354
51	0	1355
51	0	1356
51	0	1357
51	0	1358
51	0	1359
51	0	136
51	0	1360
51	0	1361
51	0	1362
51	0	1363
51	0	1364
51	0	1365
51	0	1366
51	0	1367
51	0	1368
51	0	1369
51	0	137
51	0	1370
51	0	1371
51	0	1372
51	0	1373
51	0	1374
51	0	1375
51	0	1376
51	0	1377
51	0	1378
51	0	1379
51	0	138
51	0	1380
51	0	1381
51	0	1382
51	0	1383
51	0	1384
51	0	1385
51	0	1386
51	0	1387
51	0	1388
51	0	1389
51	0	139
51	0	1390
51	0	1391
51	0	1392
51	0	1393
51	0	1394
51	0	1395
51	0	1396
51	0	1397
51	0	1398
51	0	1399
51	0	14
51	0	140
51	0	1400
51	0	1401
51	0	1402
51	0	1403
51	0	1404
51	0	1405
51	0	1406
51	0	1407
51	0	1408
51	0	1409
51	0	141
51	0	1410
51	0	1411
51	0	1412
51	0	1413
51	0	1414
51	0	1415
51	0	1416
51	0	1417
51	0	1418
51	0	1419
51	0	142
51	0	1420
51	0	1421
51	0	1422
51	0	1423
51	0	1424
51	0	1425
51	0	1426
51	0	1427
51	0	1428
51	0	1429
51	0	143
51	0	1430
51	0	1431
51	0	1432
51	0	1433
51	0	1434
51	0	1435
51	0	1436
51	0	1437
51	0	1438
51	0	1439
51	0	144
51	0	1440
51	0	1441
51	0	1442
51	0	1443
51	0	1444
51	0	1445
51	0	1446
51	0	1447
51	0	1448
51	0	1449
51	0	145
51	0	1450
51	0	1451
51	0	1452
51	0	1453
51	0	1454
51	0	1455
51	0	1456
51	0	1457
51	0	1458
51	0	1459
51	0	146
51	0	1460
51	0	1461
51	0	1462
51	0	1463
51	0	1464
51	0	1465
51	0	1466
51	0	1467
51	0	1468
51	0	1469
51	0	147
51	0	1470
51	0	1471
51	0	1472
51	0	1473
51	0	1474
51	0	1475
51	0	1476
51	0	1477
51	0	1478
51	0	1479
51	0	148
51	0	1480
51	0	1481
51	0	1482
51	0	1483
51	0	1484
51	0	1485
51	0	1486
51	0	1487
51	0	1488
51	0	1489
51	0	149
51	0	1490
51	0	1491
51	0	1492
51	0	1493
51	0	1494
51	0	1495
51	0	1496
51	0	1497
51	0	1498
51	0	1499
51	0	15
51	0	150
51	0	1500
51	0	1501
51	0	1502
51	0	1503
51	0	1504
51	0	1505
51	0	1506
51	0	1507
51	0	1508
51	0	1509
51	0	151
51	0	1510
51	0	1511
51	0	1512
51	0	1513
51	0	1514
51	0	1515
51	0	1516
51	0	1517
51	0	1518
51	0	1519
51	0	152
51	0	1520
51	0	1521
51	0	1522
51	0	1523
51	0	1524
51	0	1525
51	0	1526
51	0	1527
51	0	1528
51	0	1529
51	0	153
51	0	1530
51	0	1531
51	0	1532
51	0	1533
51	0	1534
51	0	1535
51	0	1536
51	0	1537
51	0	1538
51	0	1539
51	0	154
51	0	1540
51	0	1541
51	0	1542
51	0	1543
51	0	1544
51	0	1545
51	0	1546
51	0	1547
51	0	1548
51	0	1549
51	0	155
51	0	1550
51	0	1551
51	0	1552
51	0	1553
51	0	1554
51	0	1555
51	0	1556
51	0	1557
51	0	1558
51	0	1559
51	0	156
51	0	1560
51	0	157
51	0	158
51	0	159
51	0	16
51	0	160
51	0	161
51	0	162
51	0	163
51	0	164
51	0	165
51	0	166
51	0	167
51	0	168
51	0	169
51	0	17
51	0	170
51	0	171
51	0	172
51	0	173
51	0	174
51	0	175
51	0	176
51	0	177
51	0	178
51	0	179
51	0	18
51	0	180
51	0	181
51	0	182
51	0	183
51	0	184
51	0	185
51	0	186
51	0	187
51	0	188
51	0	189
51	0	19
51	0	190
51	0	191
51	0	192
51	0	193
51	0	194
51	0	195
51	0	196
51	0	197
51	0	198
51	0	199
51	0	2
51	0	20
51	0	200
51	0	201
51	0	202
51	0	203
51	0	204
51	0	205
51	0	206
51	0	207
51	0	208
51	0	209
51	0	21
51	0	210
51	0	211
51	0	212
51	0	213
51	0	214
51	0	215
51	0	216
51	0	217
51	0	218
51	0	219
51	0	22
51	0	220
51	0	221
51	0	222
51	0	223
51	0	224
51	0	225
51	0	226
51	0	227
51	0	228
51	0	229
51	0	23
51	0	230
51	0	231
51	0	232
51	0	233
51	0	234
51	0	235
51	0	236
51	0	237
51	0	238
51	0	239
51	0	24
51	0	240
51	0	241
51	0	242
51	0	243
51	0	244
51	0	245
51	0	246
51	0	247
51	0	248
51	0	249
51	0	25
51	0	250
51	0	251
51	0	252
51	0	253
51	0	254
51	0	255
51	0	256
51	0	257
51	0	258
51	0	259
51	0	26
51	0	260
51	0	261
51	0	262
51	0	263
51	0	264
51	0	265
51	0	266
51	0	267
51	0	268
51	0	269
51	0	27
51	0	270
51	0	271
51	0	272
51	0	273
51	0	274
51	0	275
51	0	276
51	0	277
51	0	278
51	0	279
51	0	28
51	0	280
51	0	281
51	0	282
51	0	283
51	0	284
51	0	285
51	0	286
51	0	287
51	0	288
51	0	289
51	0	29
51	0	290
51	0	291
51	0	292
51	0	293
51	0	294
51	0	295
51	0	296
51	0	297
51	0	298
51	0	299
51	0	3
51	0	30
51	0	300
51	0	301
51	0	302
51	0	303
51	0	304
51	0	305
51	0	306
51	0	307
51	0	308
51	0	309
51	0	31
51	0	310
51	0	311
51	0	312
51	0	313
51	0	314
51	0	315
51	0	316
51	0	317
51	0	318
51	0	319
51	0	32
51	0	320
51	0	321
51	0	322
51	0	323
51	0	324
51	0	325
51	0	326
51	0	327
51	0	328
51	0	329
51	0	33
51	0	330
51	0	331
51	0	332
51	0	333
51	0	334
51	0	335
51	0	336
51	0	337
51	0	338
51	0	339
51	0	34
51	0	340
51	0	341
51	0	342
51	0	343
51	0	344
51	0	345
51	0	346
51	0	347
51	0	348
51	0	349
51	0	35
51	0	350
51	0	351
51	0	352
51	0	353
51	0	354
51	0	355
51	0	356
51	0	357
51	0	358
51	0	359
51	0	36
51	0	360
51	0	361
51	0	362
51	0	363
51	0	364
51	0	365
51	0	366
51	0	367
51	0	368
51	0	369
51	0	37
51	0	370
51	0	371
51	0	372
51	0	373
51	0	374
51	0	375
51	0	376
51	0	377
51	0	378
51	0	379
51	0	38
51	0	380
51	0	381
51	0	382
51	0	383
51	0	384
51	0	385
51	0	386
51	0	387
51	0	388
51	0	389
51	0	39
51	0	390
51	0	391
51	0	392
51	0	393
51	0	394
51	0	395
51	0	396
51	0	397
51	0	398
51	0	399
51	0	4
51	0	40
51	0	400
51	0	401
51	0	402
51	0	403
51	0	404
51	0	405
51	0	406
51	0	407
51	0	408
51	0	409
51	0	41
51	0	410
51	0	411
51	0	412
51	0	413
51	0	414
51	0	415
51	0	416
51	0	417
51	0	418
51	0	419
51	0	42
51	0	420
51	0	421
51	0	422
51	0	423
51	0	424
51	0	425
51	0	426
51	0	427
51	0	428
51	0	429
51	0	43
51	0	430
51	0	431
51	0	432
51	0	433
51	0	434
51	0	435
51	0	436
51	0	437
51	0	438
51	0	439
51	0	44
51	0	440
51	0	441
51	0	442
51	0	443
51	0	444
51	0	445
51	0	446
51	0	447
51	0	448
51	0	449
51	0	45
51	0	450
51	0	451
51	0	452
51	0	453
51	0	454
51	0	455
51	0	456
51	0	457
51	0	458
51	0	459
51	0	46
51	0	460
51	0	461
51	0	462
51	0	463
51	0	464
51	0	465
51	0	466
51	0	467
51	0	468
51	0	469
51	0	47
51	0	470
51	0	471
51	0	472
51	0	473
51	0	474
51	0	475
51	0	476
51	0	477
51	0	478
51	0	479
51	0	48
51	0	480
51	0	481
51	0	482
51	0	483
51	0	484
51	0	485
51	0	486
51	0	487
51	0	488
51	0	489
51	0	49
51	0	490
51	0	491
51	0	492
51	0	493
51	0	494
51	0	495
51	0	496
51	0	497
51	0	498
51	0	499
51	0	5
51	0	50
51	0	500
51	0	501
51	0	502
51	0	503
51	0	504
51	0	505
51	0	506
51	0	507
51	0	508
51	0	509
51	0	51
51	0	510
51	0	511
51	0	512
51	0	513
51	0	514
51	0	515
51	0	516
51	0	517
51	0	518
51	0	519
51	0	52
51	0	520
51	0	521
51	0	522
51	0	523
51	0	524
51	0	525
51	0	526
51	0	527
51	0	528
51	0	529
51	0	53
51	0	530
51	0	531
51	0	532
51	0	533
51	0	534
51	0	535
51	0	536
51	0	537
51	0	538
51	0	539
51	0	54
51	0	540
51	0	541
51	0	542
51	0	543
51	0	544
51	0	545
51	0	546
51	0	547
51	0	548
51	0	549
51	0	55
51	0	550
51	0	551
51	0	552
51	0	553
51	0	554
51	0	555
51	0	556
51	0	557
51	0	558
51	0	559
51	0	56
51	0	560
51	0	561
51	0	562
51	0	563
51	0	564
51	0	565
51	0	566
51	0	567
51	0	568
51	0	569
51	0	57
51	0	570
51	0	571
51	0	572
51	0	573
51	0	574
51	0	575
51	0	576
51	0	577
51	0	578
51	0	579
51	0	58
51	0	580
51	0	581
51	0	582
51	0	583
51	0	584
51	0	585
51	0	586
51	0	587
51	0	588
51	0	589
51	0	59
51	0	590
51	0	591
51	0	592
51	0	593
51	0	594
51	0	595
51	0	596
51	0	597
51	0	598
51	0	599
51	0	6
51	0	60
51	0	600
51	0	601
51	0	602
51	0	603
51	0	604
51	0	605
51	0	606
51	0	607
51	0	608
51	0	609
51	0	61
51	0	610
51	0	611
51	0	612
51	0	613
51	0	614
51	0	615
51	0	616
51	0	617
51	0	618
51	0	619
51	0	62
51	0	620
51	0	621
51	0	622
51	0	623
51	0	624
51	0	625
51	0	626
51	0	627
51	0	628
51	0	629
51	0	63
51	0	630
51	0	631
51	0	632
51	0	633
51	0	634
51	0	635
51	0	636
51	0	637
51	0	638
51	0	639
51	0	64
51	0	640
51	0	641
51	0	642
51	0	643
51	0	644
51	0	645
51	0	646
51	0	647
51	0	648
51	0	649
51	0	65
51	0	650
51	0	651
51	0	652
51	0	653
51	0	654
51	0	655
51	0	656
51	0	657
51	0	658
51	0	659
51	0	66
51	0	660
51	0	661
51	0	662
51	0	663
51	0	664
51	0	665
51	0	666
51	0	667
51	0	668
51	0	669
51	0	67
51	0	670
51	0	671
51	0	672
51	0	673
51	0	674
51	0	675
51	0	676
51	0	677
51	0	678
51	0	679
51	0	68
51	0	680
51	0	681
51	0	682
51	0	683
51	0	684
51	0	685
51	0	686
51	0	687
51	0	688
51	0	689
51	0	69
51	0	690
51	0	691
51	0	692
51	0	693
51	0	694
51	0	695
51	0	696
51	0	697
51	0	698
51	0	699
51	0	7
51	0	70
51	0	700
51	0	701
51	0	702
51	0	703
51	0	704
51	0	705
51	0	706
51	0	707
51	0	708
51	0	709
51	0	71
51	0	710
51	0	711
51	0	712
51	0	713
51	0	714
51	0	715
51	0	716
51	0	717
51	0	718
51	0	719
51	0	72
51	0	720
51	0	721
51	0	722
51	0	723
51	0	724
51	0	725
51	0	726
51	0	727
51	0	728
51	0	729
51	0	73
51	0	730
51	0	731
51	0	732
51	0	733
51	0	734
51	0	735
51	0	736
51	0	737
51	0	738
51	0	739
51	0	74
51	0	740
51	0	741
51	0	742
51	0	743
51	0	744
51	0	745
51	0	746
51	0	747
51	0	748
51	0	749
51	0	75
51	0	750
51	0	751
51	0	752
51	0	753
51	0	754
51	0	755
51	0	756
51	0	757
51	0	758
51	0	759
51	0	76
51	0	760
51	0	761
51	0	762
51	0	763
51	0	764
51	0	765
51	0	766
51	0	767
51	0	768
51	0	769
51	0	77
51	0	770
51	0	771
51	0	772
51	0	773
51	0	774
51	0	775
51	0	776
51	0	777
51	0	778
51	0	779
51	0	78
51	0	780
51	0	781
51	0	782
51	0	783
51	0	784
51	0	785
51	0	786
51	0	787
51	0	788
51	0	789
51	0	79
51	0	790
51	0	791
51	0	792
51	0	793
51	0	794
51	0	795
51	0	796
51	0	797
51	0	798
51	0	799
51	0	8
51	0	80
51	0	800
51	0	801
51	0	802
51	0	803
51	0	804
51	0	805
51	0	806
51	0	807
51	0	808
51	0	809
51	0	81
51	0	810
51	0	811
51	0	812
51	0	813
51	0	814
51	0	815
51	0	816
51	0	817
51	0	818
51	0	819
51	0	82
51	0	820
51	0	821
51	0	822
51	0	823
51	0	824
51	0	825
51	0	826
51	0	827
51	0	828
51	0	829
51	0	83
51	0	830
51	0	831
51	0	832
51	0	833
51	0	834
51	0	835
51	0	836
51	0	837
51	0	838
51	0	839
51	0	84
51	0	840
51	0	841
51	0	842
51	0	843
51	0	844
51	0	845
51	0	846
51	0	847
51	0	848
51	0	849
51	0	85
51	0	850
51	0	851
51	0	852
51	0	853
51	0	854
51	0	855
51	0	856
51	0	857
51	0	858
51	0	859
51	0	86
51	0	860
51	0	861
51	0	862
51	0	863
51	0	864
51	0	865
51	0	866
51	0	867
51	0	868
51	0	869
51	0	87
51	0	870
51	0	871
51	0	872
51	0	873
51	0	874
51	0	875
51	0	876
51	0	877
51	0	878
51	0	879
51	0	88
51	0	880
51	0	881
51	0	882
51	0	883
51	0	884
51	0	885
51	0	886
51	0	887
51	0	888
51	0	889
51	0	89
51	0	890
51	0	891
51	0	892
51	0	893
51	0	894
51	0	895
51	0	896
51	0	897
51	0	898
51	0	899
51	0	9
51	0	90
51	0	900
51	0	901
51	0	902
51	0	903
51	0	904
51	0	905
51	0	906
51	0	907
51	0	908
51	0	909
51	0	91
51	0	910
51	0	911
51	0	912
51	0	913
51	0	914
51	0	915
51	0	916
51	0	917
51	0	918
51	0	919
51	0	92
51	0	920
51	0	921
51	0	922
51	0	923
51	0	924
51	0	925
51	0	926
51	0	927
51	0	928
51	0	929
51	0	93
51	0	930
51	0	931
51	0	932
51	0	933
51	0	934
51	0	935
51	0	936
51	0	937
51	0	938
51	0	939
51	0	94
51	0	940
51	0	941
51	0	942
51	0	943
51	0	944
51	0	945
51	0	946
51	0	947
51	0	948
51	0	949
51	0	95
51	0	950
51	0	951
51	0	952
51	0	953
51	0	954
51	0	955
51	0	956
51	0	957
51	0	958
51	0	959
51	0	96
51	0	960
51	0	961
51	0	962
51	0	963
51	0	964
51	0	965
51	0	966
51	0	967
51	0	968
51	0	969
51	0	97
51	0	970
51	0	971
51	0	972
51	0	973
51	0	974
51	0	975
51	0	976
51	0	977
51	0	978
51	0	979
51	0	98
51	0	980
51	0	981
51	0	982
51	0	983
51	0	984
51	0	985
51	0	986
51	0	987
51	0	988
51	0	989
51	0	99
51	0	990
51	0	991
51	0	992
51	0	993
51	0	994
51	0	995
51	0	996
51	0	997
51	0	998
51	0	999
